151,2014-01-01 00:00:00.0,3420,City of Cheney - (WA),WA,0,0,0,0,0,0
152,2014-01-01 00:00:00.0,3426,Cherokee Electric Coop,AL,0,0,0,0,0,0
153,2014-01-01 00:00:00.0,3436,Cherryland Electric Coop Inc,MI,74.534,74.534,0.614,0.614,34206,12.5
154,2014-01-01 00:00:00.0,3461,Cheyenne Light Fuel & Power Co,WY,106.6,72.1,1.13,0.89,40742,35
155,2014-01-01 00:00:00.0,3475,City of Chickamauga,GA,0,0,0,0,0,0
156,2014-01-01 00:00:00.0,3477,City of Chicopee - (MA),MA,4.621,4.621,0.054,0.054,25750,13.8
157,2014-01-01 00:00:00.0,3478,Cimarron Electric Coop,OK,10.3,10.3,0,0,15511,24.9
158,2014-01-01 00:00:00.0,3486,Chillicothe Municipal Utils,MO,0,0,0,0,0,0
159,2014-01-01 00:00:00.0,3502,"Choctawhatche Elec Coop, Inc",FL,129.4,104,1.47,1.29,46655,12.5
160,2014-01-01 00:00:00.0,3503,"Choptank Electric Coop, Inc",MD,1.17,1.17,0.77,0.77,52485,69
161,2014-01-01 00:00:00.0,3539,CinCap V LLC,IN,0,0,0,0,0,0
162,2014-01-01 00:00:00.0,3542,Duke Energy Ohio Inc,OH,145.41,111.89,1.29,1.15,697677,34.5
163,2014-01-01 00:00:00.0,3597,Citizens Electric Co - (PA),PA,0,0,0,0,0,0
164,2014-01-01 00:00:00.0,3600,Citizens Electric Corporation - (MO),MO,118,85,0,0,26688,13.2
165,2014-01-01 00:00:00.0,3634,City of Nixa - (MO),MO,43.212,0,0.812,0,9100,12.5
166,2014-01-01 00:00:00.0,3644,PUD No 1 of Clallam County,WA,0,0,0,0,0,0
167,2014-01-01 00:00:00.0,3660,PUD No 1 of Clark County - (WA),WA,210.5,39.1,1.465,0.676,189674,12.5
168,2014-01-01 00:00:00.0,3687,Clark Energy Coop Inc - (KY),KY,497.64,156.76,2.34,1.61,25989,25
169,2014-01-01 00:00:00.0,3704,City of Clarksville - (TN),TN,0,0,0,0,0,0
170,2014-01-01 00:00:00.0,3712,Clay County Electric Coop Corp,AR,0,0,0,0,0,0
171,2014-01-01 00:00:00.0,3722,Clarke Electric Coop Inc - (IA),IA,0,0,0,0,0,0
172,2014-01-01 00:00:00.0,3739,Clearwater Power Company,ID,449.9,449.9,2.618,2.618,10621,25
173,2014-01-01 00:00:00.0,3755,Cleveland Electric Illum Co,OH,222.03,105,1.46,1.03,726074,36
174,2014-01-01 00:00:00.0,3757,"Clay Electric Cooperative, Inc",FL,210,180,3.8,3.2,166255,25
175,2014-01-01 00:00:00.0,3758,City of Cleveland - (TN),TN,54.514,28.61,0.892,0.558,30486,13.2
176,2014-01-01 00:00:00.0,3762,City of Cleveland - (OH),OH,41.88,0.08,0,0,72511,13.8
177,2014-01-01 00:00:00.0,3764,Clearwater-Polk Elec Coop Inc,MN,0,0,0,0,0,0
178,2014-01-01 00:00:00.0,3774,City of Clewiston,FL,0,0,0,0,0,0
179,2014-01-01 00:00:00.0,3804,Clinton Combined Utility Sys,SC,0,0,0,0,0,0
180,2014-01-01 00:00:00.0,3812,City of Clinton - (TN),TN,6.64,1.88,2.13,1.57,29044,13
181,2014-01-01 00:00:00.0,3814,City of Clintonville - (WI),WI,0,0,0,0,0,0
182,2014-01-01 00:00:00.0,3828,Cloverland Electric Co-op,MI,608,254,2.84,2.01,42767,24.9
183,2014-01-01 00:00:00.0,3841,Coast Electric Power Assn,MS,85,35,1.47,0.68,79352,25
184,2014-01-01 00:00:00.0,3843,Coastal Electric Member Corp,GA,120.6,107.71,1.732,1.55,17181,25
185,2014-01-01 00:00:00.0,3844,"Coastal Electric Coop, Inc",SC,7266.4,229.5,4.503,2.286,11610,12
186,2014-01-01 00:00:00.0,3855,Columbia Power System,TN,0,0,0,0,0,0
187,2014-01-01 00:00:00.0,3881,City of Cody,WY,0,0,0,0,0,0
188,2014-01-01 00:00:00.0,3892,City of Coffeyville - (KS),KS,0,0,0,0,0,12.4
189,2014-01-01 00:00:00.0,3915,Coldwater Board of Public Util,MI,60.83,0,0.917,0,6715,13.8
190,2014-01-01 00:00:00.0,3916,Cobb Electric Membership Corp,GA,35.85,35.85,0.58,0.58,193392,20
191,2014-01-01 00:00:00.0,3938,"Coleman County Elec Coop, Inc",TX,0,0,0,0,0,0
