171,2013-01-01 00:00:00.0,10868,6,0,90.6,68,146,122
172,2013-01-01 00:00:00.0,11011,233,2,0,0,0,0
173,2013-01-01 00:00:00.0,11018,10,77,19,0,15,0
174,2013-01-01 00:00:00.0,11064,2254,67,1.6,0.7,40,23
175,2013-01-01 00:00:00.0,11171,22100,0,35.5,35.5,957,1137
176,2013-01-01 00:00:00.0,11208,7,267,44.5,22.3,44,0
177,2013-01-01 00:00:00.0,11249,90667,2426,88,88,2,4
178,2013-01-01 00:00:00.0,11251,477,0,20.2,14.6,0,42
179,2013-01-01 00:00:00.0,11256,3278,1,2.5,2.5,1,10
180,2013-01-01 00:00:00.0,11273,20,0,0.1,0,4,0
181,2013-01-01 00:00:00.0,11273,480,0,2.2,1.1,86,0
182,2013-01-01 00:00:00.0,11298,944,0,4.2,0.5,34,0
183,2013-01-01 00:00:00.0,11479,15623,0,33.5,0,1147,25575
184,2013-01-01 00:00:00.0,11560,0,51,3,3,77,0
185,2013-01-01 00:00:00.0,11731,4210,5652,8.3,8.3,697,74
186,2013-01-01 00:00:00.0,11811,760,52,1.3,1.1,33,11
187,2013-01-01 00:00:00.0,11843,14,5,5.4,3.7,3,41
188,2013-01-01 00:00:00.0,12090,579,29,0,0,0,26
189,2013-01-01 00:00:00.0,12199,5,0,14.9,0,81,120
190,2013-01-01 00:00:00.0,12199,718,65,14.1,2.5,0,0
191,2013-01-01 00:00:00.0,12208,21,0,0.5,0.5,0,0
192,2013-01-01 00:00:00.0,12260,5,252,4.6,1.3,5,0
193,2013-01-01 00:00:00.0,12301,6431,38239,199,79,0,195
194,2013-01-01 00:00:00.0,12341,63189,275,274.1,274.1,10923,2064
195,2013-01-01 00:00:00.0,12341,2920,12,15,15,540,98
196,2013-01-01 00:00:00.0,12341,137,0,0.1,0.1,5,12
197,2013-01-01 00:00:00.0,12390,0,0,0,0,786,801
198,2013-01-01 00:00:00.0,12395,2465,292,49.7,21,0,117
199,2013-01-01 00:00:00.0,12463,32,91,0.2,0.2,0,0
200,2013-01-01 00:00:00.0,12472,416,150,12,6,0,6000
201,2013-01-01 00:00:00.0,12524,202,6268,0,0,0,1323
202,2013-01-01 00:00:00.0,12539,250,0,0,0,350,0
203,2013-01-01 00:00:00.0,12615,852,181,5,3,82,0
204,2013-01-01 00:00:00.0,12647,136355,219,178,0,1061,0
205,2013-01-01 00:00:00.0,12660,0,0,1.5,0,0,0
206,2013-01-01 00:00:00.0,12686,29,0,129,22,541,651
207,2013-01-01 00:00:00.0,12698,12073,0,28,28,526,632
208,2013-01-01 00:00:00.0,12745,13196,0,28.2,0,595,70
209,2013-01-01 00:00:00.0,12894,0,2325,15,13.8,213,135
210,2013-01-01 00:00:00.0,12915,375,0,3.5,3.5,9,110
211,2013-01-01 00:00:00.0,12929,1718,0,0.7,0.7,0,57
212,2013-01-01 00:00:00.0,13058,1656,0,7.5,1.9,60,17
213,2013-01-01 00:00:00.0,13318,1021,56,10,5.2,4,35
